,Fecha,Sigla Empresa,Nombre Empresa,Trafico,Origen,Destino,Pasajeros,TipoVuelo,CargaKg,CorreoKg,Ciudad Origen,Ciudad Destino,Pais Origen,Pais Destino,Apto_Origen,Apto_Destino
52637,2018-12-01,DAL,DELTA,I,BOG,MIA,64.0,R,0.0,0.0,BOGOTA,MIAMI,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MIAMI INTL
52638,2018-12-01,DAL,DELTA,I,BOG,MKE,24.0,R,0.0,0.0,BOGOTA,WISCONSIN,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,GENERAL MITCHELL INTL
52639,2018-12-01,DAL,DELTA,I,BOG,MLI,1.0,R,0.0,0.0,BOGOTA,ILLINOIS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,QUAD CITY
52640,2018-12-01,DAL,DELTA,I,BOG,MLU,3.0,R,0.0,0.0,BOGOTA,MONROE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MONROE AIPORT
52641,2018-12-01,DAL,DELTA,I,BOG,MNL,0.0,R,0.0,0.0,BOGOTA,MANILA,COLOMBIA,FILIPINAS,BOGOTA - ELDORADO,NINOY AQUINO
52642,2018-12-01,DAL,DELTA,I,BOG,MOB,5.0,R,0.0,0.0,BOGOTA,MOBILE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MOBILEBILE REGIONAL
52643,2018-12-01,DAL,DELTA,I,BOG,MRS,0.0,R,0.0,0.0,BOGOTA,MARSELLA,COLOMBIA,FRANCIA,BOGOTA - ELDORADO,MARSELLA - PROVENZA
52644,2018-12-01,DAL,DELTA,I,BOG,MSP,175.0,R,0.0,0.0,BOGOTA,MINNEAPOLIS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MINNEAPOLIS ST PAUL INTL
52645,2018-12-01,DAL,DELTA,I,BOG,MSY,24.0,R,0.0,0.0,BOGOTA,NEW ORLEANS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MOISANT FIED
52646,2018-12-01,DAL,DELTA,I,BOG,MTY,1.0,R,0.0,0.0,BOGOTA,MONTERREY,COLOMBIA,MEXICO,BOGOTA - ELDORADO,GENERAL MARIANO ESCOBEDO INTL
52647,2018-12-01,DAL,DELTA,I,BOG,MUC,1.0,R,0.0,0.0,BOGOTA,MUNICH,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,AEROPUERTO INTERNACIONAL DE MUNICH
52648,2018-12-01,DAL,DELTA,I,BOG,MXP,0.0,R,0.0,0.0,BOGOTA,MILANO,COLOMBIA,ITALIA,BOGOTA - ELDORADO,MALPENSA
52649,2018-12-01,DAL,DELTA,I,BOG,MYR,4.0,R,0.0,0.0,BOGOTA,MYRTLE BEACH,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,METROPOLITAN
52650,2018-12-01,DAL,DELTA,I,BOG,NAP,0.0,R,0.0,0.0,BOGOTA,NAPOLES,COLOMBIA,ITALIA,BOGOTA - ELDORADO,CAPODICHINO
52651,2018-12-01,DAL,DELTA,I,BOG,NAS,0.0,R,0.0,0.0,BOGOTA,NASSAU,COLOMBIA,BAHAMAS,BOGOTA - ELDORADO,NASSAU INTL
52652,2018-12-01,DAL,DELTA,I,BOG,NGO,0.0,R,0.0,0.0,BOGOTA,CHUBU CENTRA,COLOMBIA,JAPON,BOGOTA - ELDORADO,CHUBU CENTRAIR INTL
52653,2018-12-01,DAL,DELTA,I,BOG,NRT,0.0,R,0.0,0.0,BOGOTA,TOKIO,COLOMBIA,JAPON,BOGOTA - ELDORADO,NARITA
52654,2018-12-01,DAL,DELTA,I,BOG,OAJ,1.0,R,0.0,0.0,BOGOTA,JACKSON VILLE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,ALBERT J ELLIS
52655,2018-12-01,DAL,DELTA,I,BOG,OKC,3.0,R,0.0,0.0,BOGOTA,OKLAHOMA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,WILL ROGERS WORLDS
52656,2018-12-01,DAL,DELTA,I,BOG,OMA,19.0,R,0.0,0.0,BOGOTA,NEBRASKA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,EPPLEY AFLD
52657,2018-12-01,DAL,DELTA,I,BOG,ONT,0.0,R,0.0,0.0,BOGOTA,CALIFORNIA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,ONTARIO INTERNATIONAL
52658,2018-12-01,DAL,DELTA,I,BOG,ORD,121.0,R,0.0,0.0,BOGOTA,CHICAGO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,O .HARE
52659,2018-12-01,DAL,DELTA,I,BOG,ORF,23.0,R,0.0,0.0,BOGOTA,NORFOLKVA BEACH,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,NORFOLKVA BEACH
52660,2018-12-01,DAL,DELTA,I,BOG,PBI,0.0,R,0.0,0.0,BOGOTA,WEST PALM BECH,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,PALM BEACH INTL
52661,2018-12-01,DAL,DELTA,I,BOG,PDX,28.0,R,0.0,0.0,BOGOTA,OREGON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,PORTLAND INTL
52662,2018-12-01,DAL,DELTA,I,BOG,PEK,0.0,R,0.0,0.0,BOGOTA,BEIJING,COLOMBIA,CHINA,BOGOTA - ELDORADO,BEIJING
52663,2018-12-01,DAL,DELTA,I,BOG,PHF,0.0,R,0.0,0.0,BOGOTA,WEST VIRGINIA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,WILLIAMBURGS INTERNATIONAL
52664,2018-12-01,DAL,DELTA,I,BOG,PHL,32.0,R,0.0,0.0,BOGOTA,PHILADELPHIA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,"PHILADELPHIA INTL, PA."
52665,2018-12-01,DAL,DELTA,I,BOG,PHX,24.0,R,0.0,0.0,BOGOTA,ARIZONA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,SKY HARBORT INTERNATIONAL
52666,2018-12-01,DAL,DELTA,I,BOG,PIA,0.0,R,0.0,0.0,BOGOTA,PEORIA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,GREATER PEORIA RGNL
52667,2018-12-01,DAL,DELTA,I,BOG,PIT,42.0,R,0.0,0.0,BOGOTA,PITTSBURGH,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,INTER PITTSBURGH
52668,2018-12-01,DAL,DELTA,I,BOG,PMI,0.0,R,0.0,0.0,BOGOTA,MADRID,COLOMBIA,ESPANA,BOGOTA - ELDORADO,PALMA DE MAYORCA
52669,2018-12-01,DAL,DELTA,I,BOG,PNS,4.0,R,0.0,0.0,BOGOTA,PENSACOLA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,PENSACALA REGIONAL
52670,2018-12-01,DAL,DELTA,I,BOG,PSP,0.0,R,0.0,0.0,BOGOTA,CALIFORNIA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,PALM SPRINGS INTERNATIO BUREAU
52671,2018-12-01,DAL,DELTA,I,BOG,PTY,0.0,R,0.0,0.0,BOGOTA,PANAMA,COLOMBIA,PANAMA,BOGOTA - ELDORADO,TOCUMEN INTL
52672,2018-12-01,DAL,DELTA,I,BOG,PUJ,2.0,R,0.0,0.0,BOGOTA,PUNTA CANA,COLOMBIA,REPUBLICA DOMINICANA,BOGOTA - ELDORADO,PUNTA CANA INTL
52673,2018-12-01,DAL,DELTA,I,BOG,PVD,5.0,R,0.0,0.0,BOGOTA,PROVIDENCE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,THEODORE FRANCIS
52674,2018-12-01,DAL,DELTA,I,BOG,PVG,0.0,R,0.0,0.0,BOGOTA,SHANGHAI,COLOMBIA,CHINA,BOGOTA - ELDORADO,PU DONG
52675,2018-12-01,DAL,DELTA,I,BOG,PWM,0.0,R,0.0,0.0,BOGOTA,PORTLAND,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,INTER IETPORT
52676,2018-12-01,DAL,DELTA,I,BOG,RDU,180.0,R,0.0,0.0,BOGOTA,RALEIGH,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,"DURHAM, NC."
52677,2018-12-01,DAL,DELTA,I,BOG,RIC,22.0,R,0.0,0.0,BOGOTA,RICHMOND,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,INTER RICHMOND
52678,2018-12-01,DAL,DELTA,I,BOG,RNO,1.0,R,0.0,0.0,BOGOTA,RENO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,RENO INTER
52679,2018-12-01,DAL,DELTA,I,BOG,ROA,14.0,R,0.0,0.0,BOGOTA,ROANOKE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,ROANOKE MUNICIPAL
52680,2018-12-01,DAL,DELTA,I,BOG,ROC,13.0,R,0.0,0.0,BOGOTA,ROCHETER,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MONREO CONUTRY
52681,2018-12-01,DAL,DELTA,I,BOG,RST,0.0,R,0.0,0.0,BOGOTA,MINNESOTA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,ROCHESTER INTL
52682,2018-12-01,DAL,DELTA,I,BOG,RSW,3.0,R,0.0,0.0,BOGOTA,FLORIDA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,SOUTHWEST
52683,2018-12-01,DAL,DELTA,I,BOG,SAL,0.0,R,0.0,0.0,BOGOTA,SAN SALVADOR,COLOMBIA,EL SALVADOR,BOGOTA - ELDORADO,EL SALVADOR INTL
52684,2018-12-01,DAL,DELTA,I,BOG,SAN,26.0,R,0.0,0.0,BOGOTA,SAN DIEGO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,LINDBERGH FIELD
52685,2018-12-01,DAL,DELTA,I,BOG,SAT,39.0,R,0.0,0.0,BOGOTA,SAN ANTONIO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,"SAN ANTONIO / INTL, TX."
52686,2018-12-01,DAL,DELTA,I,BOG,SAV,17.0,R,0.0,0.0,BOGOTA,GEORGIA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,HILTON HEAD INTERNATIONAL
52687,2018-12-01,DAL,DELTA,I,BOG,SDF,13.0,R,0.0,0.0,BOGOTA,KENTUCKY,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,LOUIS VILLE / STANDIFORD
52688,2018-12-01,DAL,DELTA,I,BOG,SDQ,0.0,R,0.0,0.0,BOGOTA,SANTO DOMINGO,COLOMBIA,REPUBLICA DOMINICANA,BOGOTA - ELDORADO,LAS AMERICAS
52689,2018-12-01,DAL,DELTA,I,BOG,SEA,48.0,R,0.0,0.0,BOGOTA,SEATTLE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,SEATTLE
52690,2018-12-01,DAL,DELTA,I,BOG,SFO,70.0,R,0.0,0.0,BOGOTA,SAN FRANCISCO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,"SAN FRANCISCO / INTL, CA."
52691,2018-12-01,DAL,DELTA,I,BOG,SGF,5.0,R,0.0,0.0,BOGOTA,SPRINGFIELD,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,SPRINGFIELD BRANSON NATL
52692,2018-12-01,DAL,DELTA,I,BOG,SHV,0.0,R,0.0,0.0,BOGOTA,SHERPORT,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,SHREPORT REGIONAL
52693,2018-12-01,DAL,DELTA,I,BOG,SJO,0.0,R,0.0,0.0,BOGOTA,SAN JOSE,COLOMBIA,COSTA RICA,BOGOTA - ELDORADO,JUAN SANTAMARIA INTL
52694,2018-12-01,DAL,DELTA,I,BOG,SJU,1.0,R,0.0,0.0,BOGOTA,SAN JUAN,COLOMBIA,PUERTO RICO,BOGOTA - ELDORADO,LUIS MUNOZ MARIN INTL
52695,2018-12-01,DAL,DELTA,I,BOG,SMF,5.0,R,0.0,0.0,BOGOTA,SACRAMENTO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,SACRAMENTO
52696,2018-12-01,DAL,DELTA,I,BOG,SNA,0.0,R,0.0,0.0,BOGOTA,SANTA ANA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,JOHN WAYNE
52697,2018-12-01,DAL,DELTA,I,BOG,SRQ,5.0,R,0.0,0.0,BOGOTA,FLORIDA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,SARASOTA BRADENTON
52698,2018-12-01,DAL,DELTA,I,BOG,STL,39.0,R,0.0,0.0,BOGOTA,SAINT LOUIS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,ST. LOUIS
52699,2018-12-01,DAL,DELTA,I,BOG,SVO,0.0,R,0.0,0.0,BOGOTA,MOSCU,COLOMBIA,RUSIA,BOGOTA - ELDORADO,SHEREMETYEVO
52700,2018-12-01,DAL,DELTA,I,BOG,SWF,0.0,R,0.0,0.0,BOGOTA,NEW YORK,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,STEWART INTERNATIONAL
52701,2018-12-01,DAL,DELTA,I,BOG,SYD,0.0,R,0.0,0.0,BOGOTA,SYDNEY,COLOMBIA,AUSTRALIA,BOGOTA - ELDORADO,KINGSFORD SMITH
52702,2018-12-01,DAL,DELTA,I,BOG,SYR,7.0,R,0.0,0.0,BOGOTA,SYRACUSE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,SYRACUSE INTER
52703,2018-12-01,DAL,DELTA,I,BOG,TLH,0.0,R,0.0,0.0,BOGOTA,FLORIDA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,REGIONAL
52704,2018-12-01,DAL,DELTA,I,BOG,TLS,0.0,R,0.0,0.0,BOGOTA,TOULOUSE,COLOMBIA,FRANCIA,BOGOTA - ELDORADO,BLAGNAC
52705,2018-12-01,DAL,DELTA,I,BOG,TLV,0.0,R,0.0,0.0,BOGOTA,TEL AVIV,COLOMBIA,ISRAEL,BOGOTA - ELDORADO,BEN GURION
52706,2018-12-01,DAL,DELTA,I,BOG,TPA,47.0,R,0.0,0.0,BOGOTA,TAMPA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,TAMPA INTL
52707,2018-12-01,DAL,DELTA,I,BOG,TUL,4.0,R,0.0,0.0,BOGOTA,OKLAHOMA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,TULSA INTERNACIONAL
52708,2018-12-01,DAL,DELTA,I,BOG,TUS,0.0,R,0.0,0.0,BOGOTA,ARIZONA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,TUCSON INTERNATIONAL AIRPORT
52709,2018-12-01,DAL,DELTA,I,BOG,TVC,0.0,R,0.0,0.0,BOGOTA,TREVERSE CITY,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,CHERRY CAPITAL
52710,2018-12-01,DAL,DELTA,I,BOG,TXL,0.0,R,0.0,0.0,BOGOTA,BERLIN,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,TEGEL
52711,2018-12-01,DAL,DELTA,I,BOG,TYS,11.0,R,0.0,0.0,BOGOTA,KNOXVILLE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MC GHEE TYSO
52712,2018-12-01,DAL,DELTA,I,BOG,UIO,0.0,R,0.0,0.0,BOGOTA,QUITO,COLOMBIA,ECUADOR,BOGOTA - ELDORADO,AEROPUERTO INTERNACIONAL MARISCAL S
52713,2018-12-01,DAL,DELTA,I,BOG,VCE,0.0,R,0.0,0.0,BOGOTA,VENECIA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,TESSERA
52714,2018-12-01,DAL,DELTA,I,BOG,VIE,0.0,R,0.0,0.0,BOGOTA,VIENNA,COLOMBIA,AUSTRIA,BOGOTA - ELDORADO,VIENNA INTERNATIONAL AIRPORT
52715,2018-12-01,DAL,DELTA,I,BOG,VLC,0.0,R,0.0,0.0,BOGOTA,VALENCIA,COLOMBIA,ESPANA,BOGOTA - ELDORADO,VALENCIA
52716,2018-12-01,DAL,DELTA,I,BOG,VLD,0.0,R,0.0,0.0,BOGOTA,VALDOSTA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,VALDOSTA REGIONAL
52717,2018-12-01,DAL,DELTA,I,BOG,XNA,6.0,R,0.0,0.0,BOGOTA,ARKANSAS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,FAYETTEVELLI
52718,2018-12-01,DAL,DELTA,I,BOG,YMM,0.0,R,0.0,0.0,BOGOTA,FORT MCMURRAY,COLOMBIA,CANADA,BOGOTA - ELDORADO,FORT MCMURRAY
52719,2018-12-01,DAL,DELTA,I,BOG,YQB,0.0,R,0.0,0.0,BOGOTA,QUEBEC,COLOMBIA,CANADA,BOGOTA - ELDORADO,QUEBEC
52720,2018-12-01,DAL,DELTA,I,BOG,YUL,23.0,R,0.0,0.0,BOGOTA,MONTREAL,COLOMBIA,CANADA,BOGOTA - ELDORADO,MONTR╔AL-PIERRE ELLIOTT TRUDEAU INT
52721,2018-12-01,DAL,DELTA,I,BOG,YVR,0.0,R,0.0,0.0,BOGOTA,VANCOUVER,COLOMBIA,CANADA,BOGOTA - ELDORADO,VANCOUVER INTERNATIONAL
52722,2018-12-01,DAL,DELTA,I,BOG,YWG,0.0,R,0.0,0.0,BOGOTA,WINNIPEG,COLOMBIA,CANADA,BOGOTA - ELDORADO,JAMES ARMSTRONG RICHARDSON
52723,2018-12-01,DAL,DELTA,I,BOG,YYJ,0.0,R,0.0,0.0,BOGOTA,VICTORIA,COLOMBIA,CANADA,BOGOTA - ELDORADO,VICTORIA
52724,2018-12-01,DAL,DELTA,I,BOG,YYZ,29.0,R,0.0,0.0,BOGOTA,TORONTO,COLOMBIA,CANADA,BOGOTA - ELDORADO,LESTER B PEARSON INTL
52725,2018-12-01,DAL,DELTA,I,BOG,ZRH,0.0,R,0.0,0.0,BOGOTA,ZURICH,COLOMBIA,SUIZA,BOGOTA - ELDORADO,ZURICH
53072,2018-02-01,DAP,AEROVIAS DAP,N,BOG,CLO,55.0,C,0.0,0.0,BOGOTA,CALI,COLOMBIA,COLOMBIA,BOGOTA - ELDORADO,CALI - ALFONSO BONILLA ARAGON
53088,2018-01-01,DLH,LUFTHANSA,I,BOG,ABZ,1.0,R,0.0,0.0,BOGOTA,ABENDEEN,COLOMBIA,INGLATERRA,BOGOTA - ELDORADO,CYDE
53089,2018-01-01,DLH,LUFTHANSA,I,BOG,ACC,0.0,R,0.0,0.0,BOGOTA,ACCRA,COLOMBIA,GHANA,BOGOTA - ELDORADO,KOTAKA INT AIRPORT
53090,2018-01-01,DLH,LUFTHANSA,I,BOG,AGP,0.0,R,0.0,0.0,BOGOTA,MALAGA,COLOMBIA,ESPANA,BOGOTA - ELDORADO,MALAGA
53091,2018-01-01,DLH,LUFTHANSA,I,BOG,AMM,2.0,R,0.0,0.0,BOGOTA,AMM,COLOMBIA,JORDAN,BOGOTA - ELDORADO,QUEEN ALIA
53092,2018-01-01,DLH,LUFTHANSA,I,BOG,AMS,112.0,R,0.0,0.0,BOGOTA,AMSTERDAM,COLOMBIA,HOLANDA,BOGOTA - ELDORADO,SCHIPHOL
53093,2018-01-01,DLH,LUFTHANSA,I,BOG,ARN,246.0,R,0.0,0.0,BOGOTA,ESTOCOLMO,COLOMBIA,SUECIA,BOGOTA - ELDORADO,ARLAND
53094,2018-01-01,DLH,LUFTHANSA,I,BOG,ATH,0.0,R,0.0,0.0,BOGOTA,ATENAS,COLOMBIA,GRECIA,BOGOTA - ELDORADO,ELEFTHERIC
53095,2018-01-01,DLH,LUFTHANSA,I,BOG,AUH,0.0,R,0.0,0.0,BOGOTA,ABU DHABI,COLOMBIA,EMIRATOS ARABE,BOGOTA - ELDORADO,ABU DHABI
53096,2018-01-01,DLH,LUFTHANSA,I,BOG,BCN,18.0,R,0.0,0.0,BOGOTA,BARCELONA,COLOMBIA,ESPANA,BOGOTA - ELDORADO,BARCELONA
53097,2018-01-01,DLH,LUFTHANSA,I,BOG,BEY,8.0,R,0.0,0.0,BOGOTA,BEIRUT,COLOMBIA,LIBANO,BOGOTA - ELDORADO,INTERNATIONAL
53098,2018-01-01,DLH,LUFTHANSA,I,BOG,BHX,4.0,R,0.0,0.0,BOGOTA,BIRMINGHAN,COLOMBIA,INGLATERRA,BOGOTA - ELDORADO,INTERNATIONAL BIRMINGHAN
53099,2018-01-01,DLH,LUFTHANSA,I,BOG,BIO,1.0,R,0.0,0.0,BOGOTA,BILBAO,COLOMBIA,ESPANA,BOGOTA - ELDORADO,BILBAO
53100,2018-01-01,DLH,LUFTHANSA,I,BOG,BLL,13.0,R,0.0,0.0,BOGOTA,BILLUND,COLOMBIA,DINAMARCA,BOGOTA - ELDORADO,BILLUND
53101,2018-01-01,DLH,LUFTHANSA,I,BOG,BLQ,28.0,R,0.0,0.0,BOGOTA,BOLOGNA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,GUGLIELMO MARCONI
53102,2018-01-01,DLH,LUFTHANSA,I,BOG,BOM,10.0,R,0.0,0.0,BOGOTA,MUMBAI,COLOMBIA,INDIA,BOGOTA - ELDORADO,MUMBAI
53103,2018-01-01,DLH,LUFTHANSA,I,BOG,BRU,79.0,R,0.0,0.0,BOGOTA,BRUSELAS,COLOMBIA,BELGICA,BOGOTA - ELDORADO,BRUXELLES
53104,2018-01-01,DLH,LUFTHANSA,I,BOG,BSL,65.0,R,0.0,0.0,BOGOTA,BASEL,COLOMBIA,SUIZA,BOGOTA - ELDORADO,EUROAIRPORT
53105,2018-01-01,DLH,LUFTHANSA,I,BOG,BUD,24.0,R,0.0,0.0,BOGOTA,BUDAPEST,COLOMBIA,HUNGRIA,BOGOTA - ELDORADO,FERIHEGY
53106,2018-01-01,DLH,LUFTHANSA,I,BOG,CDG,61.0,R,0.0,0.0,BOGOTA,PARIS,COLOMBIA,FRANCIA,BOGOTA - ELDORADO,CHARLES DE GAULLE
53107,2018-01-01,DLH,LUFTHANSA,I,BOG,CMN,0.0,R,0.0,0.0,BOGOTA,CASABLANCA,COLOMBIA,MARRUECOS,BOGOTA - ELDORADO,MOHAMMED V
53108,2018-01-01,DLH,LUFTHANSA,I,BOG,CPH,69.0,R,0.0,0.0,BOGOTA,COPENHAGEN,COLOMBIA,DINAMARCA,BOGOTA - ELDORADO,KASTRUP
53109,2018-01-01,DLH,LUFTHANSA,I,BOG,DBV,0.0,R,0.0,0.0,BOGOTA,DUBROVICK,COLOMBIA,CROACIA,BOGOTA - ELDORADO,DUBROVNIK
53110,2018-01-01,DLH,LUFTHANSA,I,BOG,DOH,0.0,R,0.0,0.0,BOGOTA,QATAR,COLOMBIA,QATAR,BOGOTA - ELDORADO,DOHA
53111,2018-01-01,DLH,LUFTHANSA,I,BOG,DUB,16.0,R,0.0,0.0,BOGOTA,DUBLIN,COLOMBIA,IRLANDA,BOGOTA - ELDORADO,DUBLIN
53112,2018-01-01,DLH,LUFTHANSA,I,BOG,DXB,3.0,R,0.0,0.0,BOGOTA,DUBAI,COLOMBIA,EMIRATOS ARABE,BOGOTA - ELDORADO,INTERNATIONAL DUBAI
53113,2018-01-01,DLH,LUFTHANSA,I,BOG,FCO,48.0,R,0.0,0.0,BOGOTA,ROMA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,FIUMIFINO
53114,2018-01-01,DLH,LUFTHANSA,I,BOG,FRA,2067.0,R,72162.0,1552.0,BOGOTA,FRANKFURT,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,FRANKFURT MAIN
53115,2018-01-01,DLH,LUFTHANSA,I,BOG,GVA,167.0,R,0.0,0.0,BOGOTA,GENOVA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,SESTRI
53116,2018-01-01,DLH,LUFTHANSA,I,BOG,HAJ,44.0,R,0.0,0.0,BOGOTA,HANNOVER,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,HANNOVER
53117,2018-01-01,DLH,LUFTHANSA,I,BOG,HAM,105.0,R,0.0,0.0,BOGOTA,HAMBURG,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,FUHLSBUETTEL
53118,2018-01-01,DLH,LUFTHANSA,I,BOG,HKG,52.0,R,0.0,0.0,BOGOTA,HONG KONG,COLOMBIA,HONG KONG,BOGOTA - ELDORADO,CHEK LAP KOK
53119,2018-01-01,DLH,LUFTHANSA,I,BOG,HND,12.0,R,0.0,0.0,BOGOTA,LAS VEGAS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,HENDERSON EXECUTIVE
53120,2018-01-01,DLH,LUFTHANSA,I,BOG,ICN,7.0,R,0.0,0.0,BOGOTA,INCHEON,COLOMBIA,KOREA,BOGOTA - ELDORADO,INTERNATIONAL INCHEON
53121,2018-01-01,DLH,LUFTHANSA,I,BOG,IST,10.0,R,0.0,0.0,BOGOTA,ESTAMBUL,COLOMBIA,TURQUIA,BOGOTA - ELDORADO,ISTANBUL ATATURK  AIRPORT
53122,2018-01-01,DLH,LUFTHANSA,I,BOG,JNB,2.0,R,0.0,0.0,BOGOTA,JOHANNESBURG,COLOMBIA,SURAFRICA,BOGOTA - ELDORADO,INTER JOHANNESBURG
53123,2018-01-01,DLH,LUFTHANSA,I,BOG,KEF,0.0,R,0.0,0.0,BOGOTA,KEFLAVIK,COLOMBIA,ISLANDIA,BOGOTA - ELDORADO,REYKJAVIK
53124,2018-01-01,DLH,LUFTHANSA,I,BOG,KUL,0.0,R,0.0,0.0,BOGOTA,KUALA,COLOMBIA,MALASIA,BOGOTA - ELDORADO,SEPANG
53125,2018-01-01,DLH,LUFTHANSA,I,BOG,KWI,10.0,R,0.0,0.0,BOGOTA,KUWAIT,COLOMBIA,KUWAIT,BOGOTA - ELDORADO,INTERNATIONAL KUWAIT
53126,2018-01-01,DLH,LUFTHANSA,I,BOG,LHR,72.0,R,0.0,0.0,BOGOTA,LONDRES,COLOMBIA,INGLATERRA,BOGOTA - ELDORADO,HEATHROW
53127,2018-01-01,DLH,LUFTHANSA,I,BOG,LIS,5.0,R,0.0,0.0,BOGOTA,LISBOA,COLOMBIA,PORTUGAL,BOGOTA - ELDORADO,LISBOA
53128,2018-01-01,DLH,LUFTHANSA,I,BOG,LUX,16.0,R,0.0,0.0,BOGOTA,LUXEMBURGO,COLOMBIA,LUXEMBURGO,BOGOTA - ELDORADO,LUXEMBOURG
53129,2018-01-01,DLH,LUFTHANSA,I,BOG,LYS,73.0,R,0.0,0.0,BOGOTA,LYON,COLOMBIA,FRANCIA,BOGOTA - ELDORADO,LYON
53130,2018-01-01,DLH,LUFTHANSA,I,BOG,MAD,16.0,R,0.0,0.0,BOGOTA,MADRID,COLOMBIA,ESPANA,BOGOTA - ELDORADO,BARAJAS
53131,2018-01-01,DLH,LUFTHANSA,I,BOG,MNL,0.0,R,0.0,0.0,BOGOTA,MANILA,COLOMBIA,FILIPINAS,BOGOTA - ELDORADO,NINOY AQUINO
53132,2018-01-01,DLH,LUFTHANSA,I,BOG,MRS,9.0,R,0.0,0.0,BOGOTA,MARSELLA,COLOMBIA,FRANCIA,BOGOTA - ELDORADO,MARSELLA - PROVENZA
