Temperatura maxima x Día,Temperatura minima x Día
71,29
56,51
86,63
93,74
75,6
58,45
70,47
76,53
47,38
89,68
20,9
90,66
84,64
48,36
52,4
76,54
90,52
94,61
77,48
72,41
53,31
65,51
71,56
69,53
89,69
64,52
98,72
84,5
73,41
80,49
51,15
38,28
92,72
57,49
26,15
88,76
66,31
60,2
92,61
75,6
48,2
56,23
77,52
78,42
35,24
86,63
81,59
81,54
79,61
50,25
64,56
76,65
74,63
90,64
29,25
32,18
59,46
97,76
58,38
90,59
77,53
66,47
80,64
71,6
60,48
58,2
81,41
57,44
35,28
66,31
13,-12
39,8
16,1
60,45
82,71
102,66
48,39
59,37
92,69
79,46
80,55
77,28
63,3
91,76
87,64
99,74
46,38
49,35
84,64
70,36
32,22
84,52
48,38
27,-8
48,29
77,57
62,56
80,62
85,65
62,44
57,46
63,54
97,61
84,64
78,44
86,6
41,2
86,58
65,48
48,34
41,17
79,52
74,42
59,29
50,35
53,34
82,68
50,2
69,38
88,69
75,37
97,77
91,53
71,5
91,69
84,66
83,63
38,24
91,71
71,51
42,24
95,73
91,52
101,69
57,42
84,62
48,29
55,46
91,75
85,56
31,1
77,5
83,59
93,74
58,4
91,63
64,42
58,48
69,56
65,46
82,53
52,36
76,41
73,56
92,74
69,51
78,3
95,49
-21
73,44
70,4
63,24
98,76
80,48
66,42
41,3
95,73
64,35
73,54
49,23
58,31
57,31
84,57
73,44
69,46
69,56
69,56
74,39
57,26
37,19
63,35
23,6
58,53
54,43
51,29
94,63
84,53
78,64
50,3
82,59
65,39
72,6
73,57
87,68
39,2
72,47
91,59
65,44
57,5
90,76
91,72
84,72
76,57
74,55
56,38
24,3
57,27
44,26
72,48
94,73
67,43
61,52
66,48
50,27
74,52
60,32
79,63
57,36
101,7
29,5
54,21
81,62
87,67
63,49
73,57
70,36
80,63
86,56
66,53
58,38
92,59
83,56
86,65
58,43
51,38
63,49
71,5
93,7
94,66
86,53
83,61
49,32
94,57
77,6
88,7
41,28
38,33
60,45
19,2
55,35
77,51
67,32
46,39
82,69
87,75
98,63
95,56
84,52
19,8
57,39
63,39
85,61
76,46
74,47
61,53
67,53
70,63
51,36
72,27
85,66
35,33
94,71
75,42
87,79
61,43
78,61
68,44
69,2
42,29
24,18
57,33
51,37
95,73
65,33
41,23
68,59
26,6
70,59
84,62
37,1
79,61
65,28
80,68
49,27
90,42
74,52
36,25
41,34
51,31
91,68
73,26
59,34
50,27
69,37
87,65
61,41
24,2
67,48
66,53
80,53
11,-12
69,46
48,42
74,34
75,7
84,56
40,16
51,42
91,66
83,6
60,44
64,48
98,61
86,64
69,44
90,57
67,53
92,65
68,54
86,73
78,48
31,17
69,53
93,7
85,55
37,31
83,76
22,11
74,43
53,28
43,9
72,4
75,57
89,81
96,72
14,-9
85,7
77,6
67,46
41,23
69,52
39,33
86,76
69,51
61,32
72,54
21,-6
86,64
87,67
78,69
81,58
77,48
84,61
33,14
44,25
84,58
91,5
89,69
91,71
41,19
98,58
64,52
92,67
80,51
33,19
88,74
1,-28
89,74
90,67
27,12
93,69
32,26
79,57
53,16
84,59
76,35
37,33
77,45
89,66
40,18
79,59
79,41
71,45
80,49
80,62
83,65
78,44
85,54
45,39
77,52
87,66
95,7
57,36
37,16
63,48
86,38
43,27
80,67
36,26
37,14
49,37
95,62
78,58
50,35
75,52
50,37
72,54
91,72
62,49
94,58
103,81
56,35
96,8
88,72
84,66
64,36
37,19
66,43
39,17
48,23
50,31
84,6
49,26
88,6
63,42
69,57
72,67
79,6
84,59
58,49
33,24
28
56,37
40,27
60,48
71,37
69,5
95,72
47,35
86,65
91,72
44,3
30,23
77,53
77,5
63,4
64,61
99,62
67,39
83,6
87,76
78,69
79,58
58,48
88,81
93,6
40,19
61,37
88,73
67,51
88,57
48,23
77,52
68,49
75,45
57,21
88,7
79,67
76,49
54,23
91,67
88,68
84,64
78,58
57,37
82,43
61,54
82,61
70,41
91,73
59,3
93,71
86,61
74,5
73,49
86,55
90,57
59,38
82,48
78,65
59,3
52,44
87,7
70,58
81,55
83,66
80,63
86,64
75,59
80,69
83,43
82,64
99,66
88,7
72,52
66,49
78,54
32,16
77,67
84,62
85,66
98,58
62,46
60,36
68,49
52,35
81,5
89,69
54,47
49,42
38,33
96,73
73,3
20,5
90,59
87,73
80,5
65,42
87,65
76,6
60,46
80,51
59,43
89,74
75,39
96,52
79,68
63,45
36,26
83,65
45,19
75,44
53,28
51,38
92,63
54,4
78,57
86,71
75,49
87,68
83,64
85,65
66,46
62,42
70,51
50,25
88,62
51,31
61,36
62,46
81,58
89,61
81,48
92,62
88,7
67,52
31,18
95,6
94,75
30,1
86,68
83,41
31,8
95,78
32,9
41,21
94,74
85,7
24,19
90,69
81,57
101,74
64,42
99,75
43,28
66,3
87,62
86,57
77,69
73,37
61,28
55,48
18,-8
28,17
68,54
57,43
73,25
99,74
81,55
77,55
45,22
82,47
97,71
56,42
73,49
73,52
38,19
90,76
35,28
78,64
52,3
84,64
63,45
48,23
46,33
71,54
68,25
22,7
53,46
63,44
76,63
61,45
68,57
96,75
78,57
74,55
83,51
59,31
88,7
79,63
43,31
81,68
92,68
64,4
77,42
68,46
65,26
65,34
77,61
95,74
14,1
78,56
90,77
80,55
57,53
79,4
78,61
66,46
82,67
69,49
86,65
62,53
66,15
92,52
67,38
74,52
48,34
52,42
76,49
67,39
98,74
81,61
38,3
32,24
62,33
61,31
39,32
76,58
29,13
75,4
69,36
88,77
90,76
57,38
51,32
27,19
86,71
67,57
64,45
84,67
88,68
50,47
78,42
68,44
53,42
57,4
42,24
72,37
74,64
44,24
56,23
91,72
39,28
69,42
72,39
89,68
72,45
80,58
87,72
84,69
59,53
85,61
80,67
90,53
81,56
81,66
83,56
89,73
37,18
57,39
94,62
67,58
93,68
66,51
82,53
41,26
51,35
90,77
56,49
83,69
73,5
40,25
69,45
95,67
84,67
73,51
74,31
41,29
93,57
30,25
89,72
71,61
95,71
61,52
90,63
79,55
63,46
98,58
90,71
80,56
94,77
90,68
93,76
46,34
59,41
51,35
77,57
45,9
78,64
96,68
80,67
89,67
61,35
44,29
46,37
80,67
71,56
29,13
66,29
84,55
90,62
91,58
71,35
75,54
32,23
82,6
77,59
78,59
60,39
36,-2
38,27
85,76
83,56
70,52
82,54
34,19
62,41
79,48
72,53
89,56
63,26
75,56
56,38
63,29
43,28
28,23
87,39
56,37
98,65
92,65
82,57
25,17
59,3
60,44
92,63
38,12
84,65
61,36
93,75
48,37
97,73
58,33
91,66
81,43
88,66
43,32
94,76
85,59
77,54
69,27
96,7
27,4
49,35
68,46
51,33
54,43
67,48
87,71
61,55
19,-5
82,74
31,1
84,62
60,5
18,8
57,28
65,45
98,71
81,7
56,43
92,67
83,57
105,66
34,31
80,5
67,41
75,46
97,74
33,-4
89,66
85,71
72,47
53,31
55,34
73,41
90,67
91,68
71,53
81,47
87,66
48,27
75,6
71,5
42,19
45,17
87,69
75,36
63,45
79,43
82,61
31,12
82,6
93,75
72,53
35,26
62,47
68,41
63,31
-16
56,44
73,57
19,13
76,7
74,5
72,59
36,16
74,48
61,33
19,9
62,44
76,54
86,61
88,7
77,63
16,6
54,43
46,25
78,51
59,34
61,43
92,67
48,19
90,7
65,54
84,55
53,24
84,6
75,4
97,68
79,48
65,55
71,5
63,54
62,39
3,-13
73,5
74,51
62,33
102,78
63,58
85,65
73,56
80,53
40,32
103,77
24,17
72,64
60,42
95,58
90,46
102,78
70,37
86,73
90,64
76,56
82,48
50,24
89,74
71,62
76,48
35,13
57,51
28,23
86,58
52,38
65,4
89,71
85,65
35,2
72,54
47,25
46,12
35,27
89,74
79,57
21,-14
64,34
88,67
100,71
85,77
55,38
65,51
63,44
61,25
45,25
48,44
44,15
88,57
59,43
46,34
85,81
48,37
59,32
89,61
82,62
83,54
51,4
87,58
53,39
80,65
94,7
76,49
72,44
84,69
50,29
70,36
50,34
44,39
105,66
87,7
65,59
41,27
91,75
66,36
89,62
47,24
102,91
67,5
26,8
35,-1
85,61
82,66
89,75
63,41
39,18
79,32
41,34
83,68
72,55
68,29
40,29
89,58
108,73
70,58
59,43
48,28
40,25
50,37
72,64
39,16
78,68
2,-17
55,24
43,14
36,19
76,61
30,-13
55,48
77,52
86,72
62,5
92,75
58,54
55,27
52,24
61,32
88,69
86,66
75,43
73,58
57,45
82,68
90,59
60,32
80,43
64,37
91,68
37,11
82,69
87,65
89,68
92,77
49,39
76,65
90,74
41,36
69,5
92,69
56,4
55,41
81,63
96,78
56,3
86,63
77,62
95,62
68,57
98,77
26,9
62,41
54,29
88,73
83,56
84,64
51,29
84,48
67,47
53,4
48,28
61,3
38,3
28,19
41,39
48,27
87,76
34,16
92,65
86,52
93,4
54,47
76,42
70,54
64,41
18,1
57,4
33,28
14,4
64,61
88,78
49,18
77,65
95,61
68,63
82,56
85,54
49,36
81,62
62,48
96,74
78,41
50,39
38,31
104,65
72,4
18,7
80,55
50,23
59,22
102,77
71,39
75,52
82,63
56,37
87,65
40,25
93,74
54,46
36,22
85,73
64,4
79,52
81,57
56,5
50,4
74,48
44,36
59,32
31,26
86,74
52,36
85,6
22,1
70,42
78,62
99,51
86,8
55,49
81,62
72,51
80,49
90,76
84,67
47,37
81,69
79,58
86,64
61,32
77,58
88,77
75,56
84,72
48,36
99,77
76,67
80,68
49,4
35,31
59,47
62,47
79,65
88,68
45,25
75,6
36,3
47,33
68,42
84,59
56,41
85,57
80,67
95,7
91,67
47,33
48,31
46,37
82,56
71,5
42,38
23,9
47,23
77,5
70,39
90,5
53,35
41,32
65,47
78,55
52,25
48,37
51,33
80,66
64,52
77,54
67,42
105,83
56,48
74,48
59,26
72,56
73,45
77,61
75,27
38,33
73,36
75,44
45,44
85,66
62,29
82,57
74,58
70,6
72,39
83,58
78,68
76,46
50,26
92,47
75,3
50,27
54,38
43,11
75,54
83,72
69,61
54,31
78,42
77,44
8,-6
-23
73,54
55,48
35,15
91,66
71,39
54,36
81,68
59,36
86,62
82,62
80,67
53,37
50,28
77,6
74,61
39,3
61,32
87,71
69,43
51,41
52,35
76,62
88,68
49,38
50,31
50,8
87,65
54,47
59,44
73,53
89,71
43,34
-24
37,23
49,4
88,79
65,53
76,66
91,64
50,32
61,36
62,51
63,35
30,-7
77,57
73,61
55,28
45,27
32,26
49,39
41,24
83,53
43,17
85,57
66,54
90,41
87,71
76,52
75,38
57,27
85,69
30,5
58,29
81,45
34,15
75,54
31,2
89,56
82,41
34,3
77,57
73,43
51,45
80,67
80,41
61,43
66,49
41,24
72,51
77,5
74,57
13,4
93,68
96,78
17,-13
62,43
67,33
83,55
95,67
70,5
19
74,64
52,33
77,7
48,39
89,65
87,61
81,51
30,22
97,71
23,1
107,76
70,55
42,13
56,44
81,54
80,57
62,47
80,47
87,69
92,73
63,27
76,53
68,53
57,24
77,68
45,36
75,48
82,62
67,55
21,6
63,57
83,41
77,64
26,15
82,67
28,23
47,23
61,49
83,68
86,49
82,69
41,33
36,23
59,39
47,27
84,76
80,55
75,67
67,41
78,71
58,46
65,28
89,68
64,51
55,34
63,29
74,56
78,48
25,16
27,22
74,49
75,61
51,38
76,63
72,39
41,3
56,28
70,57
72,45
65,43
81,65
57,48
83,7
19,13
82,51
94,71
44,36
67,59
93,73
44,34
57,32
99,79
91,67
84,5
38,8
58,35
46,36
82,73
80,6
43,3
85,57
78,65
97,73
85,62
39,6
21,14
83,7
70,5
72,53
72,62
39,34
77,45
65,33
59,47
59,35
81,64
76,4
85,53
61,48
85,6
51,28
79,73
63,42
54,49
31,28
66,46
95,71
72,54
74,63
57,5
95,78
94,71
47,29
94,72
98,66
69,52
80,45
88,69
91,68
44,31
75,56
89,73
89,69
40,27
65,4
93,74
56,3
83,54
50,28
81,67
62,58
83,63
67,41
80,45
60,4
87,76
45,3
73,37
52,34
83,61
83,5
104,74
36,31
83,58
66,49
2,-1
95,67
69,28
95,71
71,51
95,66
91,53
23,16
22,6
49,26
51,29
84,53
85,45
88,71
17,11
84,67
63,47
85,65
85,68
62,4
64,45
68,48
24,4
74,41
47,21
77,53
93,69
38,11
79,55
87,7
46,31
91,7
90,73
42,28
72,22
17
89,68
59,39
76,54
76,45
65,32
53,14
60,35
90,75
62,36
69,51
77,45
74,67
95,44
75,55
91,71
57,25
95,75
105,69
47,26
69,42
74,39
103,78
89,53
70,5
72,53
103,7
59,37
65,44
76,54
102,78
48,28
63,47
49,31
79,45
44,29
92,66
87,55
89,71
77,61
65,44
41,32
50,41
36,19
53,38
41,27
76,51
74,59
38,29
65,42
82,68
45,39
27,3
82,47
35,26
57,24
86,68
84,41
82,48
83,63
82,71
35,16
79,5
72,43
73,66
66,51
79,47
76,46
77,37
67,37
73,56
100,64
60,37
75,36
88,68
86,66
81,68
96,72
80,65
36,32
80,53
12
74,52
80,49
76,65
63,47
80,64
57,44
89,74
16,-24
94,67
77,53
85,48
92,69
68,62
99,68
54,47
67,45
61,46
82,56
89,73
58,49
59,45
33,18
55,28
80,56
88,7
91,72
42,34
62,38
75,54
83,59
61,52
30,16
40,27
81,55
49,32
87,59
85,68
50,45
34,3
75,54
54,28
78,68
24,7
67,35
60,5
63,48
89,59
76,67
37,22
70,6
69,6
82,57
76,66
36,31
92,57
82,55
100,59
73,48
61,28
86,68
63,35
80,6
68,43
30,24
68,32
59,52
89,68
30,12
5,-16
85,56
106,69
90,73
66,5
85,67
93,67
49,42
34,23
40,33
13,-7
50,37
93,65
77,65
89,47
68,38
54,36
82,75
70,35
77,54
63,42
95,7
41,33
70,5
65,33
19,2
89,74
86,66
77,55
63,37
85,5
86,58
48,13
73,52
84,61
11,-9
47,27
74,44
36,33
77,5
69,57
56,46
28,2
95,77
91,74
70,44
85,8
81,58
51,22
65,44
89,41
69,43
84,71
82,5
37,12
63,48
38,-1
75,57
67,54
46,22
56,48
83,72
68,56
94,71
80,63
55,48
87,45
75,48
48,41
43,22
70,55
88,47
52,36
57,38
93,71
44,34
91,65
58,28
98,62
93,49
73,5
43,23
69,52
46,27
41,33
46,22
88,71
38,3
57,25
86,59
96,76
100,75
79,54
74,54
74,46
61,46
86,61
38,24
86,68
81,5
88,72
71,54
91,7
61,45
34,3
86,54
100,73
64,42
25,18
61,37
76,38
89,5
90,73
77,39
61,24
77,41
84,48
100,82
67,46
64,52
32,21
87,64
82,67
23,4
89,64
51,43
59,29
67,56
68,25
33,23
77,67
87,64
31,16
79,55
96,55
82,5
61,37
56,24
91,67
63,21
81,6
70,59
86,64
49,34
76,52
63,43
90,64
78,46
36,27
22,6
79,64
39,25
100,71
80,68
86,74
104,74
78,58
70,47
30,19
78,61
79,52
63,43
62,22
65,3
76,45
87,76
81,64
79,55
61,38
88,56
50,3
119,85
99,69
36,16
81,77
80,6
82,44
22,7
59,44
76,5
63,37
84,53
4,-15
30,8
74,52
53,29
41,23
66,47
40,18
43,26
41,17
58,38
105,62
98,66
51,3
97,69
69,51
85,7
89,65
87,75
87,46
84,52
68,5
64,53
83,62
54,47
62,28
96,74
37,25
72,43
30,24
47,23
77,53
57,42
71,52
77,6
76,51
58,31
61,45
82,62
86,64
89,68
90,7
77,52
44,27
14,-14
83,57
12,-1
83,69
44,29
89,71
84,71
84,67
57,48
58,48
80,64
91,58
90,63
59,45
75,56
63,29
94,75
80,57
87,71
99,78
101,61
104,8
84,51
83,65
75,66
14
42,31
84,6
78,67
94,55
30,2
63,52
93,7
70,59
75,71
56,44
23,-18
39,2
93,63
37,28
51,22
85,45
17
84,47
35,32
62,44
80,52
56,4
78,5
44,21
69,53
70,56
78,65
48,3
69,38
77,67
68,42
54,24
63,49
59,42
60,41
69,49
68,33
68,48
35,21
32,8
84,7
75,47
67,42
58,26
48,39
90,65
54,36
92,74
73,56
96,66
86,68
92,74
48,28
100,77
93,7
91,63
55,49
-42
29,22
15,-17
82,61
43,32
73,45
74,53
67,24
91,71
86,54
56,32
83,63
65,53
64,39
71,45
74,46
11,-2
74,47
86,71
82,71
77,64
74,59
13,-3
56,26
45,25
92,81
78,65
83,62
68,56
64,56
69,46
71,49
86,73
79,72
63,5
72,46
98,73
60,46
55,32
38,4
51,41
50,36
35,31
93,72
86,57
77,42
62,47
97,63
73,44
91,64
83,72
47,35
72,57
85,67
90,75
66,31
49,27
83,67
56,37
65,47
52,38
67,46
25,12
39,2
76,6
12,-5
86,66
37,32
92,71
89,63
97,75
74,46
49,28
71,45
79,44
74,58
66,33
65,38
83,72
59,39
80,46
77,44
48,23
58,29
45,35
48,32
106,72
83,54
72,67
35,23
76,41
53,44
84,58
62,44
58,47
81,52
76,54
79,39
52,33
87,63
62,47
73,35
58,24
56,34
32,3
71,38
88,67
60,51
75,57
51,31
77,56
35,28
37,27
82,71
79,5
87,68
83,62
68,48
80,7
44,2
68,35
66,38
53,46
73,49
100,72
71,35
89,71
52,34
75,49
19,3
59,37
46,39
36,23
88,66
41,35
73,53
70,45
72,47
98,7
88,66
89,51
35,31
39,27
55,44
72,41
37,8
88,64
38,12
54,32
68,57
51,18
39,36
19,11
76,44
84,57
85,62
5,-14
65,44
35,17
72,4
73,51
80,61
97,8
98,73
44,29
49,21
57,43
85,69
79,59
86,68
61,45
63,45
50,31
82,63
76,59
88,67
36,31
65,4
91,51
87,7
72,64
26,16
100,76
38,26
89,7
85,62
88,66
31,2
60,43
41,11
53,42
92,74
83,63
88,48
72,49
40,25
83,65
86,64
85,54
56,45
60,44
79,46
65,36
20,-3
60,42
58,43
82,73
24,5
82,59
67,5
62,45
3,-16
76,69
43,27
88,6
19,12
68,39
34,24
82,42
89,75
67,34
95,74
71,62
42,21
40,6
64,37
81,64
91,77
40,25
101,61
56,34
51,15
93,7
56,49
65,46
74,4
55,42
72,32
-44
95,61
95,77
87,77
86,67
71,47
43,37
50,4
55,35
56,41
33,13
83,78
47,2
93,7
35,22
85,68
68,6
47,46
73,41
50,31
76,46
62,49
59,29
58,38
45,4
71,55
99,53
35,29
94,56
90,59
48,25
74,44
58,29
72,45
78,58
62,45
89,77
58,52
63,39
56,32
60,29
37,16
82,55
41,33
87,74
82,52
79,54
79,55
53,38
63,42
69,42
42,4
39,36
12,3
75,67
80,7
73,54
73,41
66,57
44,42
91,77
81,51
46,27
68,46
65,46
75,61
72,41
87,81
92,77
62,42
61,47
74,48
24,9
64,49
67,47
59,37
68,39
89,75
65,54
87,76
56,35
93,64
65,53
52,22
77,43
68,35
91,78
85,7
84,58
64,26
78,56
62,5
25,8
87,49
53,28
88,63
73,65
32,-4
52,27
96,68
24,15
90,64
83,65
93,83
30,18
65,41
72,49
72,54
10,-1
89,43
75,69
100,56
57,51
70,52
89,67
63,45
77,39
57,44
54,43
98,75
86,6
50,21
51,44
90,62
78,53
59,39
92,69
101,78
31,23
65,45
78,73
76,54
74,51
92,7
51,33
78,52
74,47
84,59
88,57
86,58
43,33
77,44
69,62
83,74
91,82
65,52
94,65
79,57
76,47
39,19
76,68
79,57
77,46
56,37
67,6
66,46
91,65
88,77
68,47
90,78
73,48
58,27
83,65
21,4
75,51
72,46
54,35
61,38
62,52
43,2
70,53
46,26
51,25
66,37
60,39
58,53
80,59
38,22
92,67
77,59
91,77
83,77
39,32
52,17
90,64
86,67
74,39
82,44
60,3
35,23
64,54
77,6
82,57
58,41
50,27
95,76
47,38
74,57
70,54
41,11
56,4
48,24
80,61
86,69
75,52
82,66
55,31
75,45
88,77
9,-14
52,3
49,36
76,6
83,57
54,35
54,42
72,5
27,14
96,74
54,28
87,78
74,51
80,5
38,23
20,-7
84,64
52,4
82,65
91,68
68,51
57,3
84,64
24,-8
43,8
61,28
39,27
27,14
81,55
65,33
91,61
91,6
77,5
54,29
62,34
83,56
33,15
102,64
66,3
88,56
87,63
98,73
15,-2
84,67
70,58
82,51
76,47
90,69
73,57
61,31
26,12
94,77
61,28
95,72
84,68
88,73
35,31
67,24
99,79
84,73
90,59
55,35
70,34
69,49
99,75
27,-10
67,53
90,53
-23
103,59
62,34
84,73
72,35
80,48
93,59
78,39
88,73
55,31
79,6
80,65
78,55
41,32
95,72
82,67
42,32
80,48
84,61
37,18
71,51
87,6
42,36
69,52
37,14
27,9
41,3
55,49
65,54
81,57
53,43
71,41
44,25
52,22
82,6
72,3
28,15
88,57
87,56
75,63
70,41
53,4
90,56
38,27
79,6
15,1
45,21
51,28
68,59
28,2
90,74
23,3
71,45
35,25
81,68
69,53
49,29
27,1
49,33
54,38
90,6
49,21
56,27
69,3
70,58
31,21
64,32
77,59
81,44
89,72
59,43
35,18
100,8
86,63
86,69
74,37
28,25
82,47
42,22
65,44
100,66
88,6
73,58
100,78
85,63
86,74
21,-12
94,74
88,64
61,49
-20
61,55
79,66
62,47
90,75
90,75
81,5
54,38
54,3
60,43
56,4
93,7
77,64
42,27
69,35
89,59
75,45
92,76
46,3
32,-7
91,44
91,64
71,49
101,79
78,54
86,64
26,15
44,34
72,46
37,26
59,53
64,51
64,46
83,67
85,6
79,59
61,35
48,26
57,28
74,4
77,6
77,55
40,31
64,57
71,47
80,62
36,25
71,55
60,45
91,61
42,37
64,45
35,22
64,53
87,57
81,39
97,65
60,36
61,48
90,65
81,72
74,46
71,57
75,54
37,32
41,24
28,-7
22,-3
33,-2
89,59
54,28
77,6
41,27
78,61
78,71
22,1
77,57
82,66
75,54
57,45
68,47
83,67
83,64
56,32
89,71
96,74
88,6
54,31
59,28
86,6
73,52
59,29
91,72
86,65
79,55
65,54
68,6
85,61
81,39
26,19
49,25
71,34
42,29
101,67
77,64
63,57
107,76
49,35
74,64
87,75
68,48
91,57
49,18
59,21
98,64
28,-4
92,65
61,43
87,64
83,53
91,76
75,5
35,29
79,6
47,24
52,37
85,63
83,5
67,3
85,55
81,55
26,7
77,63
71,43
96,67
74,59
24,9
66,39
69,42
82,51
96,71
65,37
56,4
60,37
81,55
35,8
53,24
91,79
91,66
39,23
72,42
70,44
95,74
70,44
45,36
89,68
65,41
56,42
62,36
66,21
71,22
54,25
30
78,48
55,39
21,4
83,51
51,38
64,46
65,54
103,59
86,65
87,63
82,64
82,65
36,27
68,39
56,48
28,14
36,25
37,-2
81,7
75,39
69,58
94,52
71,55
69,39
96,65
82,46
91,81
55,36
31,14
79,43
31,13
58,35
62,37
82,43
48,24
84,65
86,65
62,31
86,61
88,56
65,38
67,43
82,59
25,11
57,37
84,62
83,46
56,52
74,64
72,56
87,76
31,17
31,21
88,63
24,21
21,2
91,8
89,64
52,3
73,42
44,25
54,35
73,65
68,49
67,52
51,27
90,7
77,6
72,63
91,52
55,13
59,37
59,28
67,56
49,2
30,17
72,55
71,37
83,59
103,53
27,2
75,5
50,29
37,1
96,73
71,54
66,46
48,36
99,78
73,6
90,69
77,69
91,72
67,4
77,51
96,7
81,47
27,1
25,-3
93,76
70,45
48,31
57,46
64,37
53,19
92,66
47,31
33,2
70,53
100,78
86,55
39,2
36,32
73,53
46,18
79,65
78,59
62,52
63,38
75,42
92,72
84,65
61,26
85,67
76,68
69,43
63,5
93,7
33,13
12
79,53
88,59
81,64
81,54
52,42
65,6
67,59
37,27
65,5
85,6
88,66
81,46
77,55
60,29
94,76
74,59
72,49
34,19
39,37
99,75
46,32
85,38
73,51
68,55
69,6
30,1
72,51
85,54
99,66
74,31
56,48
92,61
75,54
19,15
42,26
39,27
89,65
95,69
63,51
93,7
64,39
70,39
93,74
46,28
70,44
38,25
88,69
72,53
66,47
86,63
69,59
55,34
85,61
93,68
83,64
69,48
98,5
85,75
80,64
98,59
70,53
42,37
77,4
81,46
44,8
66,52
61,41
88,51
77,6
90,62
51,27
52,45
84,61
78,7
96,63
87,68
86,75
65,39
79,54
61,44
42,37
81,68
22,7
79,54
32,23
93,73
69,27
81,63
66,58
112,85
49,28
46,38
33,2
46,18
84,61
89,66
101,58
54,44
75,39
70,6
35,18
88,5
32,25
86,6
80,64
86,73
75,49
89,76
75,61
30,1
84,66
69,37
93,58
65,52
67,38
83,55
64,38
79,59
84,54
68,51
20,-19
37,18
61,31
84,5
81,72
75,25
45,19
86,59
85,74
79,66
56,47
74,59
64,48
87,66
75,53
93,74
65,31
85,57
76,54
67,36
86,38
91,76
82,57
15
91,67
93,52
84,55
41,24
67,45
50,3
90,73
67,37
79,66
83,76
65,48
42,25
90,78
53,35
84,66
80,71
98,65
39,12
81,49
66,51
75,49
66,23
53,31
57,21
83,56
81,7
79,55
85,66
74,56
58,51
50,31
69,54
